node_id,x,y
17934,964720.6617384494,27291464.756615393
17935,964701.1187050784,27291480.85752461
17936,964680.434682405,27291485.26355645
17937,964667.9331211881,27291493.686298322
17938,964688.1982267767,27291503.1814617
17939,964705.9106706727,27291517.537822813
17940,964721.3593946891,27291530.825644765
17941,964740.7467972143,27291539.133231793
17942,964760.6799383471,27291551.047101453
17943,964780.300330166,27291564.138929345
17944,964799.2534924938,27291578.139147893
17945,964820.0460450114,27291592.005516473
17946,964843.0939084963,27291600.051732395
17947,964865.2379723075,27291605.997216746
17948,964886.7630596553,27291610.026233137
17949,964909.0265587873,27291614.221758254
17950,964931.8653518618,27291617.647990152
17951,964951.6221173869,27291623.56744686
17952,964974.5433337059,27291621.539924383
17953,964994.812017528,27291630.11098276
17954,964953.4873150807,27291602.612213768
17955,964933.3135939832,27291584.95074559
17956,964910.1635129638,27291572.810464244
17957,964888.9094179162,27291557.390187193
17958,964869.3243465828,27291538.002022594
17959,964848.9101535775,27291518.90533236
17960,964829.8260399877,27291498.793998666
17961,964811.1562823753,27291481.526427727
17962,964798.1400560389,27291458.579810753
17963,964785.3653222123,27291434.372467425
17964,964766.9490259256,27291458.829358142
17965,964743.557891525,27291474.291412592
17966,964725.8537306621,27291488.82187686
17967,964710.7240527926,27291500.369244963
17968,964731.9385667662,27291513.500233896
17969,964755.7657584557,27291524.440963287
17970,964776.7025720055,27291536.94019455
17971,964796.9050732219,27291551.322093703
17972,964816.6774844357,27291565.82890706
17973,964837.9394926147,27291576.95706703
17974,964857.7350984027,27291586.19044958
17975,964882.0817424718,27291584.94722049
17976,964905.5122793758,27291594.365946215
17977,964926.7872272235,27291601.206595637
17978,964861.9939098477,27291564.0301483
17979,964844.1845798313,27291542.727193236
17980,964823.5504792503,27291524.645210274
17981,964803.5738669465,27291506.023455147
17982,964786.2306381176,27291483.790647566
17983,964764.1063181069,27291485.911231436
17984,964749.0129538443,27291500.17428327
17985,964775.3388996065,27291509.67051155
17986,964796.62109825,27291526.938420027
17987,964817.1804262534,27291542.972025048
17988,964836.0767755891,27291557.510410376
17989,964622.1,27291126.1
17990,964636.55,27291107.25
17991,964638.9397034221,27291141.845598396
17992,964652.9698517101,27291122.9477992
17993,964620.83922095,27291433.075285
17994,964641.599350795,27291401.179404523
17995,964662.359480636,27291369.28352362
17996,964683.119610477,27291337.387642715
17997,964703.879740318,27291305.49176181
17998,964724.639870159,27291273.595880907
17999,964620.52,27291542.81
18000,964636.7695052492,27291559.77862849
18001,964653.0190104983,27291576.74725698
18002,964670.9765344306,27291591.82957196
18003,964607.5,27291457.4
18004,964613.744208601,27291445.002078578
18005,964601.7084915721,27291486.603717566
18006,964603.3697163243,27291501.522679795
18007,964606.7925019263,27291516.162693057
18008,964613.0797864447,27291529.7439808
18009,964602.8908612558,27291471.710399657
18010,964599.00609694,27290127.320095
18011,964613.1207986025,27290102.864596996
18012,964627.23550028,27290078.409099
18013,964633.2581809434,27290147.618407413
18014,964647.7047215418,27290123.334943682
18015,964662.1512621096,27290099.051479924
18016,964667.5795877925,27290167.799426474
18017,964682.3216099951,27290143.74951156
18018,964697.0636321207,27290119.699596595
18019,964543.46878384,27290370.197038
18020,964561.53631114,27290339.218635
18021,964579.7556103435,27290391.637930382
18022,964597.9187928895,27290361.032644086
18023,964616.0424367993,27290413.078822847
18024,964634.3012745195,27290382.84665337
18025,964511.44705607,27290075.4244
18026,964526.0636585634,27290051.19833905
18027,964540.6802609,27290026.972278
18028,964540.6626723679,27290092.67359334
18029,964555.0874402225,27290068.412398987
18030,964569.5122079777,27290044.15120458
18031,964569.857715873,27290109.95757343
18032,964584.108328124,27290085.631430354
18033,964598.3589403329,27290061.305287227
18034,964602.5707499997,27291106.32075
18035,964583.0414999994,27291086.541500002
18036,964563.5122499991,27291066.762250002
18037,964543.9829999988,27291046.983000003
18038,964524.4537499994,27291027.20375
18039,964504.9245,27291007.4245
18040,964631.587458973,27291069.315393135
18041,964612.1938931817,27291050.21173686
18042,964593.0336975774,27291030.873798177
18043,964573.8735019752,27291011.535859484
18044,964554.7133064276,27290992.197920743
18045,964535.55311088,27290972.859982
18046,964617.0791044862,27291087.81807159
18047,964597.61769659,27291068.376618475
18048,964578.2729737877,27291048.818024136
18049,964558.928250986,27291029.259429824
18050,964539.583528212,27291009.700835474
18051,964520.2388054382,27290990.142241113
18052,964496.6,27291302.6
18053,964517.5166666667,27291273.183333334
18054,964538.4333333335,27291243.76666667
18055,964559.3500000001,27291214.35
18056,964580.2666666667,27291184.933333334
18057,964601.1833333335,27291155.51666667
18058,964536.81419522,27291333.809154
18059,964556.9284960182,27291304.70762855
18060,964577.0427968145,27291275.60610284
18061,964597.1570976109,27291246.50457713
18062,964617.2713984073,27291217.403051417
18063,964637.3856992036,27291188.30152571
18064,964516.707097548,27291318.20457708
18065,964537.1710266314,27291289.002900995
18066,964557.6349557496,27291259.801224858
18067,964578.0988849034,27291230.59954879
18068,964598.562814092,27291201.397872806
18069,964619.0267433167,27291172.196196888
18070,964478.15249608,27290331.603431
18071,964496.04784426,27290299.953418
18072,964510.8106399035,27290350.900234595
18073,964528.7920777495,27290319.58602642
18074,964472.7,27291332.2
18075,964484.6500000001,27291317.400000002
18076,964515.73868835,27291366.985943
18077,964526.1629108471,27291350.325773045
18078,964494.2193440904,27291349.592971604
18079,964505.4064553505,27291333.862886615
18080,964439.8,27291486.1
18081,964461.0253664816,27291520.98410323
18082,964482.250732961,27291555.86820646
18083,964503.4760994429,27291590.75230969
18084,964524.70146579,27291625.636413
18085,964547.0211644286,27291660.49003921
18086,964579.8602753164,27291685.25928986
18087,964614.9211097962,27291707.397149045
18088,964642.2651108714,27291724.662500948
18089,964668.9560830418,27291757.14799772
18090,964694.199030219,27291780.565345366
18091,964731.3521033244,27291798.977191538
18092,964770.50678205,27291812.065556
18093,964810.1996361371,27291820.873204663
18094,964850.7786233976,27291824.012163952
18095,964891.3791820819,27291826.89360591
18096,964931.9797407662,27291829.77504787
18097,964972.5802994507,27291832.65648983
18098,965013.180858135,27291835.53793179
18099,965053.5283952948,27291840.59690851
18100,965093.348244738,27291848.999184582
18101,965131.9082642248,27291861.93255965
18102,965169.81966141,27291876.729158
18103,965187.1057178417,27291842.806298334
18104,965204.3917742732,27291808.883438665
18105,965221.677830705,27291774.960579
18106,965238.9638871367,27291741.037719335
18107,965256.2499435683,27291707.114859667
18108,964490.4257922361,27291406.690628897
18109,964465.1128961173,27291446.395314448
18110,965154.0596106842,27291834.128861044
18111,965172.0006856434,27291801.830685586
18112,965188.2638628979,27291769.53481021
18113,965205.3460025179,27291737.272166234
18114,965222.986325419,27291702.121537916
18115,965203.6381329255,27291672.951596733
18116,965176.3896254998,27291656.07866502
18117,965154.0950016694,27291665.793397862
18118,965137.7232197282,27291685.64015657
18119,965119.5888430626,27291703.540537685
18120,965096.3840281118,27291712.36948477
18121,965073.2440028775,27291715.587894343
18122,965051.6744472927,27291717.476973016
18123,965030.4507149975,27291717.09111196
18124,965009.8083941628,27291716.49145832
18125,964990.3159106288,27291711.922929246
18126,964971.0298882067,27291714.77749365
18127,964949.8243447571,27291714.389781695
18128,964927.5166727821,27291713.14846577
18129,964904.5318432896,27291710.662788864
18130,964881.5861215639,27291707.41849934
18131,964859.2285496637,27291702.25104444
18132,964836.8535685008,27291696.128240477
18133,964815.2664432558,27291690.413265735
18134,964793.3924005073,27291683.07401613
18135,964770.6606083047,27291673.26912119
18136,964747.2704699278,27291667.5424465
18137,964726.2222477342,27291656.863565598
18138,964703.5513304189,27291643.132530406
18139,964681.4831811487,27291627.3699773
18140,964660.5664452618,27291610.600578126
18141,964641.4362152782,27291593.606878668
18142,964624.501989005,27291575.600480895
18143,964610.8883408358,27291556.88299836
18144,964600.796295569,27291538.174469408
18145,964594.8112697214,27291518.909782432
18146,964589.8414885169,27291499.198620766
18147,964588.3814491024,27291480.96029536
18148,964592.6884178565,27291465.63544778
18149,964595.7274229947,27291450.267439853
18150,964602.0952987748,27291431.42841323
18151,964609.263040671,27291408.046480972
18152,964614.660278952,27291382.955625754
18153,964631.1165327082,27291358.146307364
18154,964647.2780064363,27291324.93011483
18155,964663.8096744374,27291292.851122692
18156,964685.116548913,27291268.671986435
18157,964691.6629119227,27291235.98471834
18158,964656.017739394,27291216.9843553
18159,964643.5298591161,27291250.60036265
18160,964619.5389219573,27291283.693586133
18161,964591.1630493646,27291305.87100608
18162,964572.2047771323,27291330.74773282
18163,964553.3147966649,27291353.187642545
18164,964538.1600003026,27291372.636356715
18165,964531.8373819705,27291402.844904006
18166,964521.6110584955,27291433.47544502
18167,964500.9446645317,27291455.491476435
18168,964479.9639647463,27291486.080399077
18169,964498.7323468409,27291519.37316328
18170,964517.5347791289,27291550.257469855
18171,964535.6304408755,27291580.49922852
18172,964555.8983330934,27291604.364704452
18173,964571.5578413502,27291636.74244822
18174,964601.8476801862,27291654.40035721
18175,964627.3384656805,27291677.49700062
18176,964656.3612683014,27291700.368115608
18177,964681.9911993935,27291723.826151274
18178,964707.1749243567,27291746.540458106
18179,964736.7503907807,27291763.35196786
18180,964770.2988592556,27291775.536528613
18181,964805.0272251618,27291784.30257399
18182,964839.9559893215,27291789.42020265
18183,964875.5182946237,27291792.74666275
18184,964910.931036607,27291795.36949342
18185,964946.331189646,27291798.00572965
18186,964983.4431152716,27291798.379122537
18187,965017.7332629601,27291799.30063047
18188,965048.1251717134,27291807.265952654
18189,965083.1893266786,27291813.455286365
18190,965118.9384775541,27291822.861351904
18191,965139.3889116885,27291795.24913358
18192,965153.7825014214,27291762.316426303
18193,965171.2383748553,27291733.718874242
18194,965189.7146879599,27291707.106372546
18195,965175.8754938055,27291684.183598116
18196,965158.9688139885,27291700.574140005
18197,965139.9034684361,27291723.34409276
18198,965110.4557499118,27291728.698344085
18199,965086.6677704924,27291731.365050353
18200,965063.5255623141,27291743.602332715
18201,965035.8330517375,27291741.120549235
18202,965010.719663681,27291739.82546765
18203,964989.3475251776,27291732.206700478
18204,964966.1469408963,27291737.715609267
18205,964941.5039587356,27291737.23136714
18206,964915.8397663959,27291735.49077942
18207,964889.9378579534,27291732.851396017
18208,964864.1302272642,27291729.296150673
18209,964843.508726872,27291719.548755948
18210,964820.7592280977,27291719.148993995
18211,964796.1762315143,27291711.667545926
18212,964771.3338388151,27291702.97036375
18213,964746.3266454997,27291693.63665724
18214,964721.6172849047,27291681.865319796
18215,964697.6894427945,27291666.868462577
18216,964674.5834831982,27291649.81528875
18217,964652.0940413707,27291631.45250663
18218,964630.8587724494,27291613.12194994
18219,964611.8466819451,27291593.422288842
18220,964596.163506327,27291572.271532502
18221,964583.7351122333,27291550.25118295
18222,964576.7545613663,27291527.43969946
18223,964578.1000376783,27291507.311709322
18224,964573.8587144539,27291487.751903765
18225,964578.2344778149,27291438.22765837
18226,964586.3506595519,27291416.35372007
18227,964585.9042110675,27291389.751218997
18228,964601.5636495467,27291364.023776043
18229,964617.5542006266,27291322.563572757
18230,964600.3683274854,27291339.45324137
18231,964578.9386437994,27291359.516341724
18232,964559.8302448113,27291382.92138221
18233,964562.7737270712,27291411.99518943
18234,964550.4748078304,27291437.16679831
18235,964536.7129422626,27291464.358489078
18236,964516.7161131405,27291489.565923654
18237,964532.761336881,27291517.92720817
18238,964551.8024188482,27291542.90408749
18239,964566.3114589708,27291571.691132832
18240,964583.4030446612,27291598.06303186
18241,964602.6804497065,27291620.435203124
18242,964625.977603597,27291640.98273433
18243,964649.0265660373,27291655.885546383
18244,964667.9968351496,27291675.810920943
18245,964693.0252078711,27291694.71750731
18246,964717.2667652842,27291713.5457058
18247,964743.5750175504,27291728.540221017
18248,964772.2789148302,27291739.596421987
18249,964801.9646074753,27291748.61527886
18250,964834.4998979013,27291753.16398823
18251,964866.2626311588,27291760.15912007
18252,964896.9667146538,27291762.949704725
18253,964927.2389520984,27291765.232635558
18254,964957.0084449222,27291767.41988417
18255,964985.3773376714,27291761.768165957
18256,965011.9900718324,27291770.21794925
18257,965042.6273052378,27291772.43373484
18258,965073.4233484011,27291778.465978682
18259,965106.0375506498,27291787.394571144
18260,964558.7150745864,27291509.081551585
18261,964558.5469377266,27291481.29170323
18262,964543.5650478847,27291491.646870214
18263,965124.0259632042,27291767.502148196
18264,965124.0400730426,27291746.281128787
18265,965095.4178574444,27291754.891349245
18266,964561.9813595,27291458.145893544
18267,964575.585479737,27291471.359523855
18268,964580.726072245,27291456.096575662
18269,964437.31419867,27290031.825278
18270,964452.2600199523,27290007.388979517
18271,964467.20584118,27289982.952681
18272,964474.3825513081,27290053.62156766
18273,964489.1644983655,27290029.28919085
18274,964503.9464453165,27290004.95681398
18275,964433.7,27291876.1
18276,964471.1497294533,27291910.513187315
18277,964515.9036085852,27291929.955438912
18278,964566.1481822695,27291937.760047697
18279,964616.7242933654,27291943.127233516
18280,964667.1856225253,27291949.459505644
18281,964691.4940911962,27291949.21427951
18282,964717.0629954023,27291948.956337985
18283,964737.6568084244,27291942.951863926
18284,964752.6792527015,27291938.571816534
18285,964756.2712808106,27291836.073340084
18286,964741.3984763472,27291833.609196294
18287,964722.8526879761,27291830.5365082
18288,964702.1770917407,27291827.413774714
18289,964677.7125750957,27291823.71878259
18290,964632.3865105166,27291818.19502479
18291,964586.8445223706,27291817.258384917
18292,964541.2,27291818.5
18293,964514.324999999,27291832.9
18294,964487.45,27291847.3
18295,964460.5750000009,27291861.700000003
18296,964494.5342867826,27291883.75085624
18297,964535.0847149453,27291893.087838553
18298,964574.4195551446,27291890.7469403
18299,964611.6941851347,27291900.858507775
18300,964649.0700060806,27291910.364680685
18301,964681.9600658296,27291921.304528706
18302,964713.0961861892,27291927.139004078
18303,964737.0906469745,27291926.33337801
18304,964752.1254649656,27291919.849501267
18305,964733.1187305262,27291903.963142537
18306,964742.6019520562,27291879.330712978
18307,964745.6360319423,27291855.771503802
18308,964755.8834474549,27291848.38456206
18309,964726.5704293252,27291855.3355767
18310,964706.5413610741,27291847.204238884
18311,964678.8107539098,27291852.75824552
18312,964643.3470595896,27291861.682241127
18313,964602.8399760704,27291856.523229867
18314,964559.9493887293,27291854.55586481
18315,964521.7712070232,27291857.079212055
18316,964672.850677836,27291886.066930383
18317,964702.5601785121,27291901.251885977
18318,964720.0692308055,27291882.88846209
18319,964701.4896549684,27291870.959576435
18320,964415.2,27291845.2
18321,964533.2,27291802.4
18322,964444.7000000016,27291834.500000004
18323,964474.2000000019,27291823.800000004
18324,964503.700000001,27291813.1
18325,964398.46,27291802.54
18326,964525.6,27291776.7
18327,964430.2449999998,27291796.08
18328,964462.0300000004,27291789.62
18329,964493.8150000009,27291783.160000004
18330,964397.223602825,27291774.51146
18331,964395.98720565,27291746.48292
18332,964520.5316014,27291745.7857855
18333,964515.4632028,27291714.871571
18334,964428.050602438,27291767.330041256
18335,964425.8562048761,27291738.580082517
18336,964458.8776021069,27291760.148622733
18337,964455.7252042136,27291730.677245457
18338,964489.7046017749,27291752.967204195
18339,964485.5942035492,27291722.77440839
18340,964394.893602825,27291721.69146
18341,964393.8,27291696.9
18342,964509.7316014001,27291680.2357855
18343,964504.0,27291645.6
18344,964423.6031024389,27291711.327541262
18345,964421.3500000017,27291684.075000003
18346,964452.312602107,27291700.963622727
18347,964448.9,27291671.25
18348,964481.0221017746,27291690.5997042
18349,964476.45,27291658.425
18350,964390.5,27291442.8
18351,964402.8249999996,27291453.625
18352,964415.1499999991,27291464.450000003
18353,964427.4749999996,27291475.275000002
18354,964445.3000000006,27291369.06666667
18355,964456.5814480314,27291378.472657256
18356,964467.8628960617,27291387.878647856
18357,964479.1443441487,27291397.284638375
18358,964417.8999999994,27291405.933333334
18359,964429.7032240144,27291416.048828635
18360,964441.5064480295,27291426.164323922
18361,964453.3096720738,27291436.27981919
18362,964389.41663793,27290279.171842
18363,964409.09042734,27290247.815966
18364,964418.9952573252,27290296.649038315
18365,964438.0762330452,27290265.195116557
18366,964448.5738766213,27290314.126234796
18367,964467.0620386418,27290282.574267298
18368,964381.4,27291668.45
18369,964369.0,27291640.0
18370,964481.85,27291609.35
18371,964459.7,27291573.1
18372,964406.5125000003,27291653.67500001
18373,964391.6749999988,27291623.275
18374,964431.625,27291638.899999995
18375,964414.35,27291606.55
18376,964456.7375000005,27291624.125
18377,964437.0250000012,27291589.825000003
18378,964340.3393207,27288427.168528
18379,964340.39021074,27288410.002166
18380,964804.55,27288424.77
18381,964804.385,27288407.271
18382,964386.7603886263,27288426.928674817
18383,964386.789689666,27288409.7290494
18384,964433.1814565567,27288426.68882206
18385,964433.189168592,27288409.4559328
18386,964479.6025244871,27288426.448969305
18387,964479.5886475181,27288409.1828162
18388,964526.0235924175,27288426.209116545
18389,964525.988126444,27288408.9096996
18390,964572.4446603479,27288425.96926379
18391,964572.38760537,27288408.636583
18392,964618.8657282784,27288425.729411032
18393,964618.787084296,27288408.3634664
18394,964665.2867962088,27288425.489558272
18395,964665.186563222,27288408.0903498
18396,964711.7078641392,27288425.249705516
18397,964711.5860421481,27288407.8172332
18398,964758.1289320696,27288425.00985276
18399,964757.985521074,27288407.5441166
18400,964310.70051786,27290232.660641
18401,964329.31057911,27290199.982001
18402,964350.0585779146,27290255.916241467
18403,964369.200503314,27290223.898983352
18404,964308.9,27288290.4
18405,964319.3967369141,27288330.267388664
18406,964329.893473826,27288370.134777334
18407,964797.3771115934,27288370.136420593
18408,964788.3899999997,27288322.514000002
18409,964772.3950000003,27288237.757
18410,964756.4,27288153.0
18411,964683.3333333326,27288094.033333335
18412,964610.2666666675,27288035.066666666
18413,964537.2,27287976.1
18414,964499.1500000006,27288028.483333334
18415,964461.0999999994,27288080.866666667
18416,964423.05,27288133.25
18417,964385.0000000006,27288185.633333333
18418,964346.9499999994,27288238.016666666
18419,964370.5447823777,27288367.723916855
18420,964419.5007454319,27288367.419164423
18421,964473.6510732034,27288365.95258345
18422,964524.1861412198,27288373.00875222
18423,964574.0335706435,27288363.526347253
18424,964630.2383504906,27288364.190287724
18425,964686.374534238,27288362.99301411
18426,964742.1101923255,27288363.314867686
18427,964726.527951359,27288309.86393098
18428,964696.6125755324,27288258.470424715
18429,964675.2349195869,27288186.50582614
18430,964608.5736374521,27288131.60718267
18431,964542.5881303998,27288092.42172254
18432,964487.5289637711,27288132.806065917
18433,964457.0558241324,27288185.57504269
18434,964417.1855838572,27288237.366279807
18435,964378.2844663867,27288282.926392365
18436,964353.0206493022,27288324.531842247
18437,964402.3260575078,27288324.475728463
18438,964455.9675504742,27288329.124942627
18439,964591.3556576805,27288305.899685483
18440,964658.3712948731,27288315.785527185
18441,964634.2540045317,27288254.38871803
18442,964579.1117822722,27288220.124857992
18443,964535.4411642536,27288166.45681668
18444,964497.0700383368,27288233.619027473
18445,964449.2001725168,27288284.748965114
18446,964525.7178420728,27288281.574130703
18447,964493.3768714668,27288324.497576647
18448,964538.6346408376,27288328.929244667
18449,964348.7333333333,27291611.033333335
18450,964328.4666666667,27291582.066666666
18451,964308.2,27291553.1
18452,964434.3666666679,27291538.5
18453,964409.0333333345,27291503.9
18454,964383.7,27291469.3
18455,964370.1416666664,27291592.900000006
18456,964348.6083333337,27291562.525
18457,964327.0750000008,27291532.150000002
18458,964391.550000001,27291574.766666666
18459,964368.7500000016,27291542.983333334
18460,964345.9500000015,27291511.200000003
18461,964412.9583333348,27291556.633333333
18462,964388.8916666673,27291523.441666663
18463,964364.8249999993,27291490.25
18464,964291.84017599,27288427.397307
18465,964291.65651425,27288409.322745
18466,964308.384660348,27288427.31926379
18467,964308.1929834051,27288409.553287998
18468,964490.1942469167,27290992.505680367
18469,964475.6306249995,27290977.755625
18470,964461.8791785375,27290963.828142
18471,964446.3367499991,27290948.08675
18472,964417.0428749988,27290918.417875
18473,964387.7489999983,27290888.749
18474,964358.4551249992,27290859.080125
18475,964329.1612500001,27290829.41125
18476,964299.8673749991,27290799.742375
18477,964270.5735,27290770.0735
18478,964521.7131171469,27290958.891599126
18479,964506.2725323285,27290943.307777002
18480,964492.7453297798,27290929.655086868
18481,964476.9919538945,27290913.75557189
18482,964447.7113754605,27290884.20336678
18483,964418.4307970265,27290854.651161667
18484,964389.1502185913,27290825.098956555
18485,964359.869640156,27290795.546751443
18486,964330.5890617217,27290765.99454633
18487,964301.30848351,27290736.442341
18488,964505.9536820281,27290975.698639862
18489,964490.9515786624,27290960.531701125
18490,964477.3122541565,27290946.74161457
18491,964461.6643519453,27290930.921161093
18492,964432.377125228,27290901.31062104
18493,964403.0898985108,27290871.700081
18494,964373.8026717937,27290842.089540955
18495,964344.5154450771,27290812.47900091
18496,964315.2282183592,27290782.86846087
18497,964285.9409917541,27290753.25792072
18498,964270.38,27288427.53
18499,964269.90004589,27288409.019427
18500,964254.4,27288881.16
18501,964254.22,27288866.76
18502,964273.22,27288881.15
18503,964273.5006531,27288867.077549
18504,964253.9866172599,27288845.477624573
18505,964253.7502967101,27288823.9273477
18506,964253.2805934199,27288781.0946954
18507,964252.81089013,27288738.2620431
18508,964252.34118684,27288695.4293908
18509,964251.87148355,27288652.5967385
18510,964251.40178026,27288609.7640862
18511,964250.93207697,27288566.9314339
18512,964250.4623736801,27288524.0987816
18513,964249.99267039,27288481.2661293
18514,964249.7567391252,27288459.75135168
18515,964249.5229671,27288438.433477
18516,964273.3459582911,27288845.288608756
18517,964273.1964594407,27288824.2315252
18518,964272.8922657823,27288781.3855014
18519,964272.5880721239,27288738.5394776
18520,964272.2838784655,27288695.6934538
18521,964271.9796848071,27288652.847430002
18522,964271.6754911488,27288610.0014062
18523,964271.3712974904,27288567.155382402
18524,964271.0671038321,27288524.3093586
18525,964270.7629101739,27288481.463334803
18526,964270.6131935378,27288460.375575516
18527,964270.45871652,27288438.617311
18528,964249.4,27288427.22
18529,964249.14,27288408.73
18530,964243.98425557,27289916.905114
18531,964259.2061740184,27289891.92426852
18532,964274.42809239,27289866.943423
18533,964277.292302695,27289936.92961103
18534,964292.4159093554,27289912.078849893
18535,964307.5395159423,27289887.228088725
18536,964310.6267835813,27289956.91001188
18537,964325.6666178256,27289932.165548347
18538,964340.7064520004,27289907.421084765
18539,964344.0229329676,27289976.787262477
18540,964359.0378824369,27289952.052210953
18541,964374.0528318405,27289927.317159396
18542,964377.4684374762,27289996.58121723
18543,964392.433799094,27289971.897268407
18544,964407.3991606506,27289947.21331955
18545,964410.9442940668,27290016.323930837
18546,964425.8441177458,27289991.7180005
18547,964440.7439413673,27289967.112070147
18548,964236.1,27291494.5
18549,964255.5249999986,27291471.275
18550,964274.9500000001,27291448.05
18551,964294.3750000015,27291424.825000003
18552,964313.8,27291401.6
18553,964260.1333333333,27291514.033333335
18554,964279.3749999993,27291491.566666663
18555,964298.6166666667,27291469.099999994
18556,964317.8583333339,27291446.633333344
18557,964337.0999999994,27291424.166666668
18558,964284.1666666666,27291533.566666666
18559,964303.2249999995,27291511.858333334
18560,964322.2833333339,27291490.150000002
18561,964341.3416666664,27291468.441666674
18562,964360.3999999993,27291446.733333334
18563,964207.82,27288900.3
18564,964199.15,27288889.34
18565,964231.11,27288890.73
18566,964226.685,27288878.05
18567,964188.59487075,27290160.511757
18568,964207.3848067,27290126.878413
18569,964219.121282616,27290178.548977852
18570,964237.8662497291,27290145.154310122
18571,964249.6476943437,27290196.586198933
18572,964268.3476928798,27290163.43020704
18573,964280.1741060712,27290214.62342002
18574,964298.8291360319,27290181.70610396
18575,964160.89,27291431.05
18576,964179.9175,27291407.6125
18577,964198.9450000001,27291384.175
18578,964217.9725,27291360.7375
18579,964237.0,27291337.3
18580,964185.9600000007,27291452.2
18581,964205.1199999995,27291428.83333333
18582,964224.2800000003,27291405.466666657
18583,964243.4400000004,27291382.099999998
18584,964262.5999999994,27291358.733333334
18585,964211.0300000006,27291473.349999998
18586,964230.3224999992,27291450.054166663
18587,964249.6150000001,27291426.758333337
18588,964268.9075000007,27291403.46249999
18589,964288.1999999994,27291380.166666668
18590,964142.7,27291273.9
18591,964174.1333333325,27291295.033333335
18592,964205.5666666658,27291316.166666668
18593,964360.896108275,27291412.18069108
18594,964331.29221671,27291381.561382
18595,964301.688324929,27291350.942073334
18596,964272.084433308,27291320.322764512
18597,964242.4805416818,27291289.703455698
18598,964212.8766500588,27291259.08414688
18599,964183.2727585,27291228.464838
18600,964162.9863792808,27291251.182419024
18601,965212.7415478458,27291873.284939963
18602,965239.3810753155,27291903.461915046
18603,965276.7596664701,27291917.400667384
18604,965312.3107333399,27291903.22651707
18605,965330.5227523298,27291861.18239045
18606,965348.8976881134,27291816.892339077
18607,965376.2361043382,27291787.137490947
18608,965346.3883146141,27291764.05104649
18609,965307.27351949,27291736.716420483
18610,965272.7272319008,27291753.589234035
18611,965252.2646890288,27291790.035393506
18612,965232.1482445467,27291833.03525459
18613,964545.6360922676,27291700.721617095
18614,964547.4360641184,27291742.289966624
18615,964549.8741303183,27291776.13813622
18616,964560.213996398,27291798.192258645
18617,964581.6872958397,27291770.09867412
18618,964613.3119774972,27291784.573853236
18619,964647.0995448943,27291776.772041883
18620,964612.9897265515,27291745.87764448
18621,964578.974959039,27291725.806935772
18622,965255.4312257665,27291867.567035783
18623,965291.532485145,27291866.31564467
18624,965312.1913221193,27291827.376654584
18625,965305.7133827969,27291785.409156412
18626,965275.2831754719,27291823.245160516
18627,964117.87,27288961.44
18628,964138.1899999995,27288943.415
18629,964158.5099999995,27288925.39
18630,964178.8299999986,27288907.365
18631,964129.2,27288972.23
18632,964148.855,27288954.247500002
18633,964168.51,27288936.265
18634,964188.1649999999,27288918.282500003
18635,964244.5344999995,27290743.701166667
18636,964218.4954999989,27290717.328833334
18637,964192.4564999986,27290690.9565
18638,964166.4174999981,27290664.58416667
18639,964140.3784999991,27290638.21183333
18640,964114.3395,27290611.8395
18641,964275.2813025119,27290710.17371451
18642,964249.2541217369,27290683.905087803
18643,964223.2269409638,27290657.63646109
18644,964197.1997601881,27290631.36783438
18645,964171.1725794129,27290605.09920767
18646,964145.1453986,27290578.830581
18647,964259.9079012546,27290726.937440768
18648,964233.8748108668,27290700.616960704
18649,964207.8417204798,27290674.296480637
18650,964181.8086300916,27290647.97600057
18651,964155.7755397041,27290621.655520506
18652,964129.742449298,27290595.33504046
18653,964107.97666667,27290112.876667
18654,964128.874,27290079.805333
18655,964148.285768851,27290136.694211762
18656,964168.1294032147,27290103.341873225
18657,964077.85774568,27289816.097906
18658,964093.2132982992,27289791.05734948
18659,964108.56885098,27289766.016793
18660,964111.0530507508,27289836.3087841
18661,964126.432321753,27289811.197166383
18662,964141.8115927893,27289786.0855487
18663,964144.2483558262,27289856.51966251
18664,964159.6513452082,27289831.336983398
18665,964175.0543345964,27289806.154304296
18666,964177.4718420159,27289876.68417805
18667,964192.8438209634,27289851.520610992
18668,964208.2157998894,27289826.357043937
18669,964210.7136693156,27289896.818402737
18670,964226.0295313682,27289871.71516333
18671,964241.3453933715,27289846.611923903
18672,964072.4,27291361.6
18673,964089.9750000001,27291339.675
18674,964107.55,27291317.75
18675,964125.1250000012,27291295.825
18676,964101.896666666,27291384.750000004
18677,964119.9558333326,27291362.320833333
18678,964138.0149999992,27291339.891666666
18679,964156.0741666668,27291317.4625
18680,964131.3933333327,27291407.900000002
18681,964149.9366666661,27291384.966666672
18682,964168.4799999994,27291362.03333334
18683,964187.0233333329,27291339.1
18684,964430.7532556484,27291289.587692928
18685,964388.8065112949,27291246.975385856
18686,964346.8597669431,27291204.36307878
18687,964304.9130225896,27291161.75077171
18688,964262.966278238,27291119.138464633
18689,964221.0195338862,27291076.526157558
18690,964179.0727895327,27291033.913850486
18691,964137.126045181,27290991.30154341
18692,964117.3721075354,27290971.234172992
18693,964095.1793008274,27290948.68923634
18694,964084.6394260575,27290937.982126884
18695,964068.8307905336,27290921.922658
18696,964053.23255648,27290906.076929
18697,964453.957,27291261.288000003
